person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Sabina Eftimie,sabinaeftimie,sabinaeftimie@kappa.ro,3331024394578,1979-02-25,"Bulevardul Stoica Nr. 681, Targu Lapus, 347503",0250 931 884,20:5e:b5:3b:73:be,103.229.155.139,RO02EVQO8823311893652976,2025-06-22 22:40:03,27898,935,237,1607950,659c70c8-1702-4a6a-bf32-9347cda48609
Mariana Mocanu,marianamocanu,marianamocanu@gmail.com,5210523091160,1922-01-14,"Drumul Niță, Comanesti, 425417",0263 931 579,4a:b0:b3:19:01:9a,113.166.89.27,RO60AIVP5819538415171639,2025-06-22 22:40:03,19881,885,248,1526520,aab578db-e475-40f1-9a92-d2f940df9b32
Elisabeta Mazilescu,elisabetamazilescu,elisabetamazilescu@kappa.ro,4111123130280,1937-09-18,"Aleea Tomescu Nr. 996, Segarcea, 810240",0766 833 722,52:5e:03:4c:cc:8b,136.246.243.255,RO70SVKM3111498619342150,2025-06-22 22:40:03,12752,39,359,1889183,b0d1e41e-12c7-4478-914e-f2f3b4a29b8b
Dumitrana Dobre,dumitranadobre,dumitranadobre@post.ro,3931219394651,1945-02-05,"Bulevardul Dinu Dinu Nr. 63, Dumbraveni, 282537",0762 327 401,5a:73:aa:b5:45:7c,219.241.34.4,RO02ZXYF0571575218443888,2025-06-22 22:40:03,5997,416,226,503482,fab29d61-d5da-4d4d-bbd4-e4eed30c5b27
Pompiliu Niță,pompiliuniță,pompiliuniță@kappa.ro,6410102270098,1994-03-06,"Strada Niță Nr. 351, Lunca Cetatuii, 694815",0242 104 361,c8:f3:be:87:f1:e5,131.243.214.252,RO67IMOJ2183121552107245,2025-06-22 22:40:03,19221,120,768,1385145,6cb6fe69-a3c6-40be-b0cf-c0345d0e06b9
Vasilica Suciu,vasilicasuciu,vasilicasuciu@gmail.com,8730124324718,1978-12-22,"Drumul Gheorghiu Nr. 187, Sebes, 303229",0720 884 446,80:2d:5e:2a:97:61,37.227.176.84,RO62UHQI9193327594804976,2025-06-22 22:40:03,15154,321,8,1154563,ca9fc25f-a5cb-4bfb-9e3f-6f63e25fef7a
Paraschiva Mocanu,paraschivamocanu,paraschivamocanu@gmail.com,1710606467737,1972-03-14,"Strada Dochioiu, Targu Frumos, 436014",0758 415 065,56:f6:74:d2:e7:75,33.163.244.174,RO56KSMW1110387614327157,2025-06-22 22:40:03,22334,439,699,741264,3e8d71a1-caca-48d5-83e7-858e120e33bb
Cosmina Georgescu,cosminageorgescu,cosminageorgescu@kappa.ro,3310105400949,1946-09-29,"Strada Ludmila Cristea, Cugir, 950181",0245 169 235,5a:0c:41:0f:f1:0b,219.166.11.82,RO45TKAA7585806216940401,2025-06-22 22:40:03,7826,309,395,1334109,90b8827e-c512-4443-82c0-9fc0c75ac6e1
Grațiela Ionescu,grațielaionescu,grațielaionescu@email.ro,8811215134902,1963-11-07,"Drumul Antonia Aanei, Targoviste, 232164",0759 999 698,1a:79:dc:e9:e7:d2,218.101.126.126,RO31LJPM1537896064656896,2025-06-22 22:40:03,17622,24,222,927978,19bed717-37cd-4615-8080-c2afa6fa744a
Dinu Cristea,dinucristea,dinucristea@gmail.com,4420220209564,1983-01-18,"Bulevardul Preda Nr. 175, Buftea, 536841",0749 904 365,a6:f1:0c:c8:f3:b7,198.122.32.212,RO12WELW4894966576359908,2025-06-22 22:40:03,9172,453,203,1241961,bb8e8558-909c-42b3-b26b-39df47f617a5
Ozana Voinea,ozanavoinea,ozanavoinea@141.ro,8060919374033,2016-03-31,"Intrarea Cezar Dinu Nr. 521, Titu, 835464",0238 019 909,4c:f2:fa:32:4e:b3,188.100.121.86,RO42RSRY2615754291527406,2025-06-22 22:40:03,24049,216,396,1148941,4dd6a887-8f41-466e-8d81-767c501d0d1c
Catrina Pușcașu,catrinapușcașu,catrinapușcașu@gmail.com,2620216241956,1992-07-17,"Soseaua Eftimie, Raducaneni, 936035",0723 597 362,4c:c7:bb:9b:86:d0,88.9.59.107,RO77RLHF5386479232192519,2025-06-22 22:40:03,17156,611,707,806585,3876f809-bc3b-4ecf-9195-ebec00148eef
Grațian Cristea,grațiancristea,grațiancristea@post.ro,2110809243921,1993-09-06,"Aleea Stoica Nr. 11, Greci, 362785",0765 508 310,a2:1e:5f:ab:f1:f8,169.69.51.127,RO89LHKM3225473460443231,2025-06-22 22:40:03,10832,795,289,712962,7c3db4d0-bff2-4223-92a1-0677e903ccd1
Nae Tomescu,naetomescu,naetomescu@email.ro,3041011377929,1961-04-16,"Aleea Pop Nr. 83, Ramnicu Sarat, 441743",0726 324 702,50:a6:3a:98:f7:ab,56.219.178.213,RO10MHKG5213609287781080,2025-06-22 22:40:03,13808,918,84,6983,a6d99384-3c25-47d4-8c2c-976ab751fedd
Emilia Nistor,emilianistor,emilianistor@post.ro,8811031101721,1980-07-18,"Soseaua Frederic Nemeș, Feldru, 314228",0763 611 332,e4:30:d9:2c:35:2c,38.50.8.107,RO03YZXL0914524987299908,2025-06-22 22:40:03,31245,297,488,158243,a78b7ef8-08a7-40c7-8594-c325515c4d56
Ernest Aanei,ernestaanei,ernestaanei@kappa.ro,3231211203055,1937-11-03,"Intrarea Anghelina Tomescu Nr. 287, Baia Mare, 122688",0738 031 551,44:6f:8b:24:46:79,46.58.71.58,RO83WBXJ8738409984876007,2025-06-22 22:40:03,12537,979,591,920279,8e167196-0ec2-410b-9e69-0f4d77e6f88f
Olivia Toma,oliviatoma,oliviatoma@kappa.ro,7461221042176,2004-06-21,"Soseaua Dragoș Manole Nr. 764, Valenii de Munte, 629605",0254 962 823,4a:3b:19:19:cc:67,80.172.10.115,RO16CDVV7296485313879468,2025-06-22 22:40:03,29490,874,371,523645,05729885-b59f-4263-b734-b069daa72259
Atena Stan,atenastan,atenastan@email.ro,3170201144141,2014-07-23,"Bulevardul Veta Pop Nr. 197 Bl. 38  Sc. 69 Ap. 581, Ploiesti, 736513",0259 517 960,a4:2b:86:da:87:ac,164.55.47.96,RO61LZPS8142741953727007,2025-06-22 22:40:03,35830,962,717,949376,2d0c8cbc-294c-4d23-ae61-8e2c49e31b1a
Octaviana Eftimie,octavianaeftimie,octavianaeftimie@email.ro,2000822186134,1969-08-10,"Soseaua Haralamb Georgescu Nr. 450 Bl. 45  Sc. 50 Ap. 799, Galati, 145987",0753 286 024,b2:66:ad:f8:07:29,117.204.47.3,RO14GOYH4189285904925970,2025-06-22 22:40:03,9172,112,97,843985,e988ca08-5cd8-4db1-a9b0-3930ad8b6908
Gregorian Dochioiu,gregoriandochioiu,gregoriandochioiu@email.ro,1851103403377,1942-12-28,"Aleea Teofil Diaconescu Nr. 61, Cajvana, 111209",0750 845 493,08:a9:a9:f5:f1:4f,9.130.23.71,RO95DKEZ3969200282636321,2025-06-22 22:40:03,21539,541,541,380457,55aba9be-3562-44c5-8c93-8c8cd9dec80a
Catrinel Dumitrescu,catrineldumitrescu,catrineldumitrescu@kappa.ro,7840631222541,1985-05-18,"Soseaua Tabacu Nr. 580, Domnesti, 869141",0759 675 410,3c:f7:02:29:cd:98,193.26.251.84,RO19PYGD1679106845355928,2025-06-22 22:40:03,19886,185,712,651718,d662cc9b-f58c-4dda-bb30-064f10222c3d
Ieremia Stancu,ieremiastancu,ieremiastancu@gmail.com,1360824224635,1913-09-30,"Drumul Mazilescu Nr. 69 Bl. 67  Sc. 20 Ap. 450, Titu, 455501",0737 399 938,e6:13:a1:ab:4a:7a,178.76.119.15,RO56KAVL1324716696735029,2025-06-22 22:40:03,26762,947,400,728111,74ee5a17-024a-4fd1-8f58-9ce842409fca
Ioanina Tudor,ioaninatudor,ioaninatudor@141.ro,4300304174693,1929-01-13,"Drumul Eftimie Nr. 342 Bl. 72  Sc. 94 Ap. 601, Tuzla, 253288",0249 769 243,da:76:b9:5a:cb:2c,141.11.106.197,RO37GXWI7545362702488645,2025-06-22 22:40:03,5314,94,607,1004156,82fb9141-b4e1-46b3-9a7c-2f971ba8499e
Filip Toma,filiptoma,filiptoma@kappa.ro,2360305062831,1968-11-24,"Aleea Florea Nr. 921 Bl. 61  Sc. 75 Ap. 392, Bistrita, 245182",0767 887 562,2c:f2:02:6c:1b:f5,155.18.1.211,RO25JZUG1307387771902889,2025-06-22 22:40:03,27408,549,769,1879451,6f88de02-8234-4805-b0a4-4ee862e8e203
Petrișor Ababei,petrișorababei,petrișorababei@email.ro,6070516191609,1916-02-15,"Soseaua Georgescu Nr. 30, Lipova, 884756",0234 684 547,ae:e2:0f:c8:cc:50,62.210.20.108,RO03EMKI9097162938223886,2025-06-22 22:40:03,22450,103,211,1003682,d95e5db7-eeec-406b-9840-16d0207b5870
Crina Albu,crinaalbu,crinaalbu@post.ro,6470912324716,1935-05-17,"Intrarea Diaconescu, Moinesti, 159121",0768 783 587,06:47:fc:39:d7:57,107.237.55.233,RO89OTFR6035798755189877,2025-06-22 22:40:03,22296,838,603,1647070,d3b26492-31c3-4093-ad47-b0951279bfe7
Adelin Stancu,adelinstancu,adelinstancu@gmail.com,3320801021114,1939-09-22,"Soseaua Eftimie Nr. 671, Miercurea-Ciuc, 656060",0258 192 866,70:85:0e:a2:d8:dc,56.40.16.153,RO35FYZJ3060776735241687,2025-06-22 22:40:03,21358,166,233,1434514,5240adf2-183e-42eb-aaa2-4db032c4fd9e
Adi Stan,adistan,adistan@acasa.ro,7490725318032,1971-06-06,"Bulevardul Gheorghiță Nemeș Nr. 99, Sacele, 709865",0736 910 993,b0:7c:77:40:fc:9a,110.240.142.71,RO10YQYW9690068873301400,2025-06-22 22:40:03,24443,461,789,868266,84c9b26a-a7d3-49ce-a24f-08879f5185d2
Denisa Ionescu,denisaionescu,denisaionescu@post.ro,2520616378873,1999-12-23,"Bulevardul Denis Ardelean Nr. 42, Sannicolau Mare, 651196",0261 918 315,26:5c:0a:a4:49:b3,208.136.179.181,RO53KFOE7317332284482130,2025-06-22 22:40:03,2195,541,696,1755622,2d33c4f0-bebd-41b4-8a41-5361f329d415
Severin Georgescu,severingeorgescu,severingeorgescu@gmail.com,2021125437846,1936-07-17,"Aleea Emilian Florea Nr. 84, Turda, 789512",0737 311 169,9a:db:a6:52:52:22,34.244.110.71,RO49KHJM2351818196181202,2025-06-22 22:40:03,6778,666,62,816988,e9dd1280-7119-4cae-805a-4e8becc4ae78
Zamfira Marin,zamfiramarin,zamfiramarin@141.ro,1771116310255,1966-01-21,"Strada Voinea Nr. 13, Aiud, 786283",0757 450 196,a8:32:d2:c8:8e:f5,83.236.46.173,RO48YQLY2895732951987260,2025-06-22 22:40:03,2905,874,327,1539545,5ba1d7bd-9fdb-40f9-8b3d-6ad6ba032feb
Todor Diaconu,todordiaconu,todordiaconu@gmail.com,3081206297265,1922-10-07,"Aleea Francesca Mocanu Nr. 43 Bl. 66  Sc. 37 Ap. 830, Radauti, 951766",0269 496 355,34:3a:c9:f4:98:9e,194.37.147.93,RO02XCYE1301068425235800,2025-06-22 22:40:03,3622,892,1,760787,c0e586f6-a8c8-4083-a85a-e9376e24e9b5
Lucențiu Diaconescu,lucențiudiaconescu,lucențiudiaconescu@post.ro,2350919159303,1937-03-31,"Bulevardul Marin Nr. 845, Rasinari, 878283",0735 038 560,4a:10:c6:39:55:d2,148.214.254.44,RO12BWRS3887341287284685,2025-06-22 22:40:03,24180,373,50,1426479,1fb664ef-3b59-47e3-a831-d32ed7761aea
Visarion Mocanu,visarionmocanu,visarionmocanu@gmail.com,1150310155401,1926-06-26,"Drumul Frederic Barbu, Gura Humorului, 962952",0267 084 276,80:de:2b:ff:53:1c,147.248.39.98,RO37TZUW5145479788054492,2025-06-22 22:40:03,22139,718,521,896157,88eea529-9670-4378-abef-6558898a81c8
Achim Gheorghiu,achimgheorghiu,achimgheorghiu@kappa.ro,1740728435752,1977-05-22,"Drumul Antonia Toma Nr. 61, Zarnesti, 273820",0237 912 074,98:21:e3:d7:c1:75,74.3.133.86,RO08FBZR2031018476299926,2025-06-22 22:40:03,31147,560,13,1175265,e68e39c9-848e-4cc6-896b-5bb995517cc7
Lică Barbu,licăbarbu,licăbarbu@gmail.com,7711022210325,1952-04-14,"Strada Niță Nr. 449, Uricani, 430493",0261 794 736,5c:3b:13:7b:c5:ce,180.82.9.241,RO34GITI0883955797826139,2025-06-22 22:40:03,30995,188,255,1061458,adf4417b-d4df-4f27-8b71-b36a507d3f24
Alexe Stănescu,alexestănescu,alexestănescu@email.ro,2520228290517,1968-08-27,"Bulevardul Gheorghiu Nr. 27, Rodna, 263684",0759 652 495,18:53:fd:e7:fe:cb,88.111.218.74,RO61CWLK2190701269157696,2025-06-22 22:40:03,12148,375,253,1516857,4334259c-e0bb-4b47-85fb-0e7a41574d1d
Pamfil Cristea,pamfilcristea,pamfilcristea@gmail.com,4461107153467,1921-04-14,"Aleea Mihaela Dobre Nr. 38, Vladimirescu, 653140",0767 019 597,8a:82:9c:3e:d1:89,9.241.3.133,RO74UQCI5504402350132671,2025-06-22 22:40:03,15538,658,79,1439667,f0e3e5fe-9ba4-43e7-906a-d02c109addcf
Iancu Toma,iancutoma,iancutoma@acasa.ro,7840106258461,2002-06-20,"Aleea Niță, Marghita, 638346",0250 454 831,38:9e:5a:c8:0b:47,130.142.46.50,RO49IUYD1213829677934463,2025-06-22 22:40:03,4059,695,706,682566,de7f0b3f-265a-4e61-9ddb-b24d45a2f26c
Luminița Dobre,luminițadobre,luminițadobre@gmail.com,8170811323712,1993-02-09,"Intrarea Pop Nr. 45 Bl. 82  Sc. 56 Ap. 784, Odobesti, 654847",0233 039 887,84:26:38:66:52:fa,12.63.68.104,RO10JCFB6990461507016524,2025-06-22 22:40:03,20530,835,40,1044096,dfb1661b-a725-4175-909a-ab7ae5d49ada
Corina Nistor,corinanistor,corinanistor@email.ro,7480211249768,1942-01-20,"Bulevardul Dochioiu Nr. 775, Balan, 854080",0762 780 271,76:c7:a6:f8:77:40,56.130.114.206,RO26QDTB3636851225616982,2025-06-22 22:40:03,16660,453,592,1210762,7e390360-eb96-4b62-a454-b9fa213daeaa
Anabela Dobre,anabeladobre,anabeladobre@zzup.ro,7470921389326,1981-01-03,"Strada Mocanu Nr. 439 Bl. 64  Sc. 10 Ap. 823, Popesti-Leordeni, 843880",0255 972 294,d8:36:5b:41:0c:e2,195.166.255.83,RO71BASP2922816586199743,2025-06-22 22:40:03,25029,371,475,333214,db35254d-f466-4fa8-b0bf-a85936198be7
Gheorghe Stan,gheorghestan,gheorghestan@zzup.ro,8360231113015,2014-06-07,"Bulevardul Cristea Nr. 404, Medias, 912890",021 033 4188,a0:d6:fa:43:cc:e0,43.122.175.223,RO29TPXL0773135391187380,2025-06-22 22:40:03,5287,688,609,1683955,55e8dcc2-9fdb-4653-b1f1-37bbd53dd92f
Grațiana Marin,grațianamarin,grațianamarin@zzup.ro,7390310040546,1933-05-25,"Strada Preda Nr. 61, Pechea, 589328",0721 879 935,3e:a0:bc:6a:51:3f,187.18.102.60,RO69QJNJ3919299561055350,2025-06-22 22:40:03,12360,697,541,395873,e268f955-0bae-46b1-a032-3b02fc6d204d
Anabela Mocanu,anabelamocanu,anabelamocanu@acasa.ro,2500930456617,1979-09-15,"Strada Dobre Nr. 26, Fetesti-Gara, 122364",0788 082 795,f0:0d:16:9e:d5:34,171.198.178.185,RO17MXIZ5310003840849449,2025-06-22 22:40:03,8411,991,115,1993993,4fc8336a-182e-4aad-9381-6a55e2d14192
Aurică Marin,auricămarin,auricămarin@zzup.ro,8681011459973,2015-08-21,"Bulevardul Ioniță Nr. 441 Bl. 59  Sc. 88 Ap. 761, Oituz, 818415",0765 453 459,ee:0b:2f:07:f1:65,104.32.99.79,RO46UDPX1188170615006063,2025-06-22 22:40:03,11423,410,460,393885,038f9796-c0bd-4938-81e5-a653146587f9
Antoniu Dumitrescu,antoniudumitrescu,antoniudumitrescu@kappa.ro,6600823374034,2023-02-08,"Drumul Pușcașu, Strehaia, 865929",0236 870 177,1c:10:19:1e:44:fc,186.79.178.79,RO46KLYI8109376362621972,2025-06-22 22:40:03,15242,991,437,1686466,a7f93aca-0624-4e2d-84a7-b0d79f2b5202
Măriuca Ioniță,măriucaioniță,măriucaioniță@kappa.ro,3380714144548,2000-09-08,"Strada Oprea, Sebes, 372336",0252 338 338,28:fd:ba:4a:c7:3d,139.14.9.119,RO50FCBS1287922210365451,2025-06-22 22:40:03,12549,379,300,254565,746fb3e2-b7d3-4457-9ea1-39404a9fd865
Ana Cristea,anacristea,anacristea@141.ro,6080420355132,1993-09-10,"Soseaua Ardelean, Ramnicu Valcea, 948297",0733 308 609,e0:c2:7b:ac:46:ab,184.212.74.64,RO91RCCR8175567368637047,2025-06-22 22:40:03,30129,228,789,1378565,70ec28ac-03cb-42d3-a9ef-0433d0401bda
Gicu Diaconescu,gicudiaconescu,gicudiaconescu@gmail.com,4440903242930,1923-12-23,"Aleea Vasile Oprea Nr. 67 Bl. 56  Sc. 90 Ap. 383, Savinesti (Poiana Teiului), 149651",0740 566 194,04:8b:37:95:c6:c8,179.16.180.233,RO12HRID1440212023563958,2025-06-22 22:40:03,2680,114,317,1636914,da12d7b2-9f20-496a-917d-9a10782a18b3
Theodor Niță,theodorniță,theodorniță@acasa.ro,1010514035823,1979-09-29,"Soseaua Mirabela Pușcașu Nr. 439 Bl. 21  Sc. 96 Ap. 929, Raducaneni, 332418",0753 681 647,56:4b:46:d7:07:c5,45.124.170.67,RO59WUED5261278934924073,2025-06-22 22:40:03,2510,366,508,932870,73d2a714-b340-4a9e-b17c-7bd0f0087a34
Marius Ionescu,mariusionescu,mariusionescu@email.ro,3430112441288,1912-07-22,"Soseaua Dacian Oprea Nr. 86 Bl. 11  Sc. 89 Ap. 276, Bosanci, 451201",0765 705 706,00:df:3e:e8:f5:54,21.222.89.73,RO23DSSJ5537203593159552,2025-06-22 22:40:03,3484,383,441,313384,32442830-aa73-40af-8070-20aca19d0c78
Luca Stancu,lucastancu,lucastancu@gmail.com,7050403457776,1987-06-14,"Drumul Raul Ionescu Nr. 50, Targu Ocna, 808455",0731 384 769,d4:62:76:e9:73:3a,118.24.149.140,RO33QPTA7086819810579573,2025-06-22 22:40:03,28920,735,111,1625718,5c0dd591-eabf-4f32-954f-c55074f10bb7
Pamfil Gheorghiu,pamfilgheorghiu,pamfilgheorghiu@zzup.ro,3500502315204,1974-12-29,"Intrarea Dochioiu Nr. 96, Giroc, 386436",0264 054 027,50:8d:80:88:77:f0,15.98.19.212,RO80MULI2927936077641324,2025-06-22 22:40:03,35005,633,305,180663,078b472a-f029-4376-8a95-feefc586323a
Amedeu Dochioiu,amedeudochioiu,amedeudochioiu@kappa.ro,8600715191288,1990-12-11,"Soseaua Marcu Pop Nr. 65 Bl. 26  Sc. 62 Ap. 672, Strejnicu, 452882",0726 991 764,54:b5:12:d1:ff:0c,9.245.252.126,RO80PLCN3188058032806593,2025-06-22 22:40:03,17744,483,319,1371325,24b9d04c-33fd-4b71-bd49-95146dfaae29
Angela Tabacu,angelatabacu,angelatabacu@zzup.ro,6400523524561,2011-06-11,"Intrarea Stănescu, Savinesti, 279327",0269 092 880,d0:b5:89:0d:ea:96,139.70.233.244,RO62VOTK6569078310153752,2025-06-22 22:40:03,10700,617,10,323725,3bfb5980-c1fe-48b9-a493-033a2249ceea
Letiția Aanei,letițiaaanei,letițiaaanei@gmail.com,7541204450327,1957-07-27,"Aleea Eftimie, Miercurea-Ciuc, 837985",0733 830 528,9e:69:c5:ad:37:2f,120.253.69.12,RO81MZDF5736751940674692,2025-06-22 22:40:03,34875,461,231,1929081,19a7b521-dcac-4449-b914-8829b39f42ce
Dimitrina Diaconescu,dimitrinadiaconescu,dimitrinadiaconescu@acasa.ro,3690108277700,1935-07-08,"Aleea Ababei Nr. 30, Vatra Dornei, 826109",0788 682 556,86:e5:3d:0c:25:2e,49.103.223.187,RO90EYBL9301367034944284,2025-06-22 22:40:03,6781,137,66,388486,0aef2daa-a504-4345-bcb4-272f82dca8b2
Oliviu Manole,oliviumanole,oliviumanole@141.ro,5380203435033,1994-10-10,"Strada Eugen Stănescu Nr. 395, Valea lui Mihai, 203658",0240 333 129,18:5c:f4:c4:da:6c,18.107.47.186,RO26IPYY8689774450229706,2025-06-22 22:40:03,20534,507,631,1641733,f3b0f85e-f7f7-4daf-9130-80837dfec91a
Alberta Aanei,albertaaanei,albertaaanei@kappa.ro,2121211283460,2016-08-31,"Intrarea Vincențiu Tudor, Roman, 504158",0249 398 291,4a:b4:34:f4:14:02,179.215.135.186,RO90FFQP5805798498274359,2025-06-22 22:40:03,31614,946,472,1888705,86570e43-9f48-4062-8019-77ec8e4964bb
Teofil Preda,teofilpreda,teofilpreda@email.ro,1460606310372,1959-10-17,"Intrarea Heracleea Diaconu Nr. 326 Bl. 69  Sc. 30 Ap. 249, Slatina, 381126",0760 011 385,a4:9d:72:af:3b:32,60.24.161.94,RO76KVYU8083830382224460,2025-06-22 22:40:03,23988,663,707,459962,cf62e0c0-cd0c-412c-b10e-9b92c44dd895
Ilarion Ene,ilarionene,ilarionene@141.ro,4511008388111,2024-11-08,"Strada Dumitrescu Nr. 552, Borcea, 410956",0766 621 422,5a:77:12:46:78:0c,126.91.128.54,RO78TDFC9952485152438184,2025-06-22 22:40:03,33370,854,252,1080790,3ad88d99-6360-4f9b-a52c-9d9ca5a1a67c
Salomea Diaconescu,salomeadiaconescu,salomeadiaconescu@gmail.com,5310422360701,1974-01-24,"Intrarea Henrieta Florea Nr. 73, Sandominic, 214811",0236 755 300,60:c2:e6:82:48:9a,21.111.36.135,RO35RZSK3550068201562482,2025-06-22 22:40:03,20080,279,355,1660147,1d2e8e13-3ee2-49a8-a577-64d998930b88
Amza Nistor,amzanistor,amzanistor@141.ro,5721108012120,1917-12-29,"Aleea Antoniu Florea, Stei, 945922",0249 540 231,9e:26:60:3a:0d:11,38.87.42.5,RO86HZJD0704279703441442,2025-06-22 22:40:03,19285,552,289,257306,e75b336a-1081-413b-82eb-8aebe0b28feb
Alice Stănescu,alicestănescu,alicestănescu@acasa.ro,4090511415731,1947-05-15,"Aleea Nistor, Cisnadie, 860473",0750 661 238,1c:0c:38:1d:fc:75,52.80.118.4,RO18XHMZ2154320216713429,2025-06-22 22:40:03,32473,11,295,1964866,2161912a-444d-410f-ad54-264c356301bc
Caius Barbu,caiusbarbu,caiusbarbu@kappa.ro,1820514425444,1991-11-28,"Drumul Aristide Pop, Roman, 672206",0261 578 204,0e:1a:43:8a:91:4c,199.210.165.93,RO81MJLB8200295053744327,2025-06-22 22:40:03,6756,203,368,564833,df7a823b-0dae-44b2-bd27-b481fadcd7ab
Julia Barbu,juliabarbu,juliabarbu@gmail.com,1440627164181,1982-03-27,"Intrarea Ioniță, Cugir, 556238",0243 380 299,f6:80:42:82:e4:3e,81.79.171.251,RO81EVUY4961554869101871,2025-06-22 22:40:03,20291,680,29,1635412,3a28e5f7-9462-4305-bb64-1c71aa2b06aa
Mălina Ioniță,mălinaioniță,mălinaioniță@acasa.ro,8930803457167,1998-08-07,"Aleea Nistor Nr. 78 Bl. 25  Sc. 70 Ap. 865, Constanta, 958462",0730 501 226,06:07:95:cb:0e:70,33.152.73.148,RO59KLET0986862770498068,2025-06-22 22:40:03,29321,881,154,1360421,f1c071c8-860e-4a5b-9b92-96fefd306c08
George Stănescu,georgestănescu,georgestănescu@email.ro,3710207327970,1942-08-19,"Intrarea Mocanu, Dragalina, 805217",0239 957 013,d6:56:83:a6:a5:2c,199.95.73.185,RO97TRIM6887046424501220,2025-06-22 22:40:03,23209,7,229,983030,26e30495-ce44-45f8-acee-d222ef410ab2
Carina Tabacu,carinatabacu,carinatabacu@zzup.ro,8920102196949,2016-07-18,"Intrarea Tudor Nr. 530 Bl. 78  Sc. 14 Ap. 822, Barlad, 874552",0237 211 635,82:ff:1d:07:5d:91,124.216.179.228,RO90VFZF1963478201885096,2025-06-22 22:40:03,15023,906,669,404131,212f4c54-efa8-4620-ae34-00b6440f80dd
Saveta Aanei,savetaaanei,savetaaanei@gmail.com,8410529050519,1981-07-10,"Bulevardul Diaconescu Nr. 30 Bl. 54  Sc. 66 Ap. 819, Bacau, 776046",0741 290 309,2e:81:83:d1:f7:56,17.169.5.145,RO79QIYU3794296397625410,2025-06-22 22:40:03,6533,894,157,1443302,72eef8c1-d7d4-414b-b048-777978214bba
Lucrețiu Cristea,lucrețiucristea,lucrețiucristea@gmail.com,2361222240996,1978-11-23,"Drumul Albu, Beclean, 451375",0786 355 593,ae:98:fa:24:5e:7e,28.33.75.196,RO90DDGC0225001407448133,2025-06-22 22:40:03,1605,522,70,1867011,fdb1d8cb-1e6a-4ec8-9a68-e4f5b779cbc3
Sorana Ionescu,soranaionescu,soranaionescu@post.ro,5241203264757,1969-05-13,"Bulevardul Barbu Nr. 182 Bl. 99  Sc. 14 Ap. 499, Campulung Moldovenesc, 956186",0726 878 287,e8:9e:64:71:f6:fc,138.64.83.193,RO89YJUC6859194586756530,2025-06-22 22:40:03,17091,960,535,1876128,07e22ea2-5286-4cae-97c8-971a34d35b2e
Doriana Dobre,dorianadobre,dorianadobre@zzup.ro,5960104416218,1958-04-24,"Soseaua Barbu Nr. 24 Bl. 94  Sc. 51 Ap. 918, Tunari, 648563",0721 589 000,de:4d:cf:a6:4c:65,80.113.148.161,RO90GVDG2433747124268200,2025-06-22 22:40:03,18963,318,632,1502532,36bdba02-69ed-4e65-a12b-4e70e8de5d31
Valeria Ioniță,valeriaioniță,valeriaioniță@141.ro,1110320289774,1950-07-24,"Strada Ilie Stan Nr. 979, Arbore, 268123",0757 472 059,06:b5:d3:40:42:d4,110.125.222.57,RO09MSQB4583929769782245,2025-06-22 22:40:03,26186,619,267,1637914,6a9b9ab1-c846-4def-8edc-81270edb11dd
Adelin Barbu,adelinbarbu,adelinbarbu@acasa.ro,1801027403278,2024-09-12,"Soseaua Oprea Nr. 513, Falticeni, 886828",0759 384 570,a8:27:0e:7e:f3:35,25.190.230.123,RO02TCCJ4031794697075810,2025-06-22 22:40:03,34028,79,155,1764813,04275802-d8fe-4fe3-a393-b176a6e46af5
Leordean Tudor,leordeantudor,leordeantudor@gmail.com,1260914249913,2017-07-03,"Soseaua Popa Nr. 981 Bl. 43  Sc. 54 Ap. 330, Brad, 440397",0745 261 715,d0:1c:6c:c8:3e:db,146.21.88.83,RO91LTCK8399102608684087,2025-06-22 22:40:03,29079,88,447,123449,b9f3666c-799b-40e3-af04-7e91fbd8e7ce
Anișoara Tudor,anișoaratudor,anișoaratudor@zzup.ro,1460225431491,2006-01-12,"Intrarea Nistor, Vatra Dornei, 847611",0239 072 527,4c:08:c5:c5:23:d6,103.7.17.55,RO17STWG3615432480263890,2025-06-22 22:40:03,2902,574,2,1037459,aa45304e-e4d3-41b6-85e1-284b680738e2
Coralia Pop,coraliapop,coraliapop@kappa.ro,6400114162481,1937-06-16,"Drumul Stoica Nr. 42 Bl. 11  Sc. 98 Ap. 658, Sadova, 371102",0259 578 325,ae:2c:23:34:57:96,152.90.158.227,RO87EXGU7899123991639587,2025-06-22 22:40:03,14379,520,308,660346,d267bffc-1053-4e0c-8551-26a86e1f6505
Mădălin Popescu,mădălinpopescu,mădălinpopescu@post.ro,6701218102114,1949-05-31,"Drumul Cristea Nr. 32 Bl. 57  Sc. 81 Ap. 713, Onesti, 491601",0767 771 465,72:c1:b5:20:a1:a9,95.112.66.136,RO23NCMA1901087651836075,2025-06-22 22:40:03,26169,127,203,1552061,4f9d4b05-4ba8-4d66-b1e3-f226f16ca752
